id,cbo,descricao,disponivel,user_id,created_at,updated_at
,214245,Engenheiro civil (pontes e viadutos),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214250,Engenheiro civil (portos e vias navegáveis),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214255,Engenheiro civil (rodovias),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214260,Engenheiro civil (saneamento),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214265,Engenheiro civil (túneis),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214270,Engenheiro civil (transportes e trânsito),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214280,Tecnólogo em construção civil,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214305,Engenheiro eletricista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214310,Engenheiro eletrônico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214315,Engenheiro eletricista de manutenção,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214320,Engenheiro eletricista de projetos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214325,Engenheiro eletrônico de manutenção,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214330,Engenheiro eletrônico de projetos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214335,Engenheiro de manutenção de telecomunicações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214340,Engenheiro de telecomunicações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214345,Engenheiro projetista de telecomunicações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214350,Engenheiro de redes de comunicação,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214360,Tecnólogo em eletricidade,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214365,Tecnólogo em eletrônica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214370,Tecnólogo em telecomunicações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214375,Engenheiro de energia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214380,Engenheiro biomédico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214405,Engenheiro mecânico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214410,Engenheiro mecânico automotivo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214415,Engenheiro mecânico (energia nuclear),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214420,Engenheiro mecânico industrial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214425,Engenheiro aeronáutico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214430,Engenheiro naval,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214435,Tecnólogo em fabricação mecânica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214505,Engenheiro químico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214510,Engenheiro químico (indústria química),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214515,"Engenheiro químico (mineração, metalurgia, siderurgia, cimenteira e cerâmica)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214520,Engenheiro químico (papel e celulose),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214525,Engenheiro químico (petróleo e borracha),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214530,Engenheiro químico (utilidades e meio ambiente),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214535,Tecnólogo em produção sulcroalcooleira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214540,Engenheiro têxtil,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214605,Engenheiro de materiais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214610,Engenheiro metalurgista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214615,Tecnólogo em metalurgia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214705,Engenheiro de minas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214710,Engenheiro de minas (beneficiamento),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214715,Engenheiro de minas (lavra a céu aberto),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214720,Engenheiro de minas (lavra subterrânea),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214725,Engenheiro de minas (pesquisa mineral),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214730,Engenheiro de minas (planejamento),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214735,Engenheiro de minas (processo),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214740,Engenheiro de minas (projeto),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214745,Tecnólogo em petróleo e gás,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214750,Tecnólogo em rochas ornamentais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214805,Engenheiro agrimensor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214810,Engenheiro cartógrafo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214905,Engenheiro de produção,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214910,Engenheiro de controle de qualidade,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214915,Engenheiro de segurança do trabalho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214920,Engenheiro de riscos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214925,Engenheiro de tempos e movimentos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214930,Tecnólogo em produção industrial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214935,Tecnólogo em segurança do trabalho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214940,Higienista ocupacional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,214945,Engenheiro de logistica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215105,Agente de manobra e docagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215110,Capitão de manobra da marinha mercante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215115,Comandante da marinha mercante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215120,Coordenador de operações de combate à poluição no meio aquaviário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215125,Imediato da marinha mercante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215130,Inspetor de terminal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215135,Inspetor naval,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215140,Oficial de quarto de navegação da marinha mercante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215145,Prático de portos da marinha mercante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215150,Vistoriador naval,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215205,Oficial superior de máquinas da marinha mercante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215210,Primeiro oficial de máquinas da marinha mercante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215215,Segundo oficial de máquinas da marinha mercante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215220,Superintendente técnico no transporte aquaviário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215305,Piloto de aeronaves,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215310,Piloto de ensaios em vôo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,215315,Instrutor de vôo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,221105,Biólogo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,221205,Biomédico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,222105,Engenheiro agrícola,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,222110,Engenheiro agrônomo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,222115,Engenheiro de pesca,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,222120,Engenheiro florestal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,222125,Tecnólogo em agronegócio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,222205,Engenheiro de alimentos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,222215,Tecnólogo em alimentos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223204,Cirurgião dentista - auditor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223208,Cirurgião dentista - clínico geral,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223212,Cirurgião dentista - endodontista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223216,Cirurgião dentista - epidemiologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223220,Cirurgião dentista - estomatologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223224,Cirurgião dentista - implantodontista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223228,Cirurgião dentista - odontogeriatra,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223232,Cirurgião dentista - odontologista legal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223236,Cirurgião dentista - odontopediatra,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223240,Cirurgião dentista - ortopedista e ortodontista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223244,Cirurgião dentista - patologista bucal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223248,Cirurgião dentista - periodontista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223252,Cirurgião dentista - protesiólogo bucomaxilofacial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223256,Cirurgião dentista - protesista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223260,Cirurgião dentista - radiologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223264,Cirurgião dentista - reabilitador oral,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223268,Cirurgião dentista - traumatologista bucomaxilofacial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223272,Cirurgião dentista de saúde coletiva,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223276,Cirurgião dentista - odontologia do trabalho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223280,Cirurgião dentista - dentística,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223284,Cirurgião dentista - disfunção temporomandibular e dor orofacial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223288,Cirurgião dentista - odontologia para pacientes com necessidades especiais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223293,Cirurgião-dentista da estratégia de saúde da família,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223305,Médico veterinário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223310,Zootecnista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223405,Farmacêutico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223415,Farmacêutico analista clínico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223420,Farmacêutico de alimentos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223425,Farmacêutico práticas integrativas e complementares,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223430,Farmacêutico em saúde pública,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223435,Farmacêutico industrial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223440,Farmacêutico toxicologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223445,Farmacêutico hospitalar e clínico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223505,Enfermeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223510,Enfermeiro auditor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223515,Enfermeiro de bordo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223520,Enfermeiro de centro cirúrgico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223525,Enfermeiro de terapia intensiva,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223530,Enfermeiro do trabalho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223535,Enfermeiro nefrologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223540,Enfermeiro neonatologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223545,Enfermeiro obstétrico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223550,Enfermeiro psiquiátrico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223555,Enfermeiro puericultor e pediátrico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223560,Enfermeiro sanitarista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223565,Enfermeiro da estratégia de saúde da família,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223570,Perfusionista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223575,Obstetriz,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223580,Enfermeiro estomaterapeuta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223585,Enfermeiro forense,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223605,Fisioterapeuta geral,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223625,Fisioterapeuta respiratória,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223630,Fisioterapeuta neurofuncional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223635,Fisioterapeuta traumato-ortopédica funcional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223640,Fisioterapeuta osteopata,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223645,Fisioterapeuta quiropraxista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223650,Fisioterapeuta acupunturista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223655,Fisioterapeuta esportivo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223660,Fisioterapeuta  do trabalho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223705,Dietista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223710,Nutricionista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223810,Fonoaudiólogo geral,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223815,Fonoaudiólogo educacional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223820,Fonoaudiólogo em audiologia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223825,Fonoaudiólogo em disfagia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223830,Fonoaudiólogo em linguagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223835,Fonoaudiólogo em motricidade orofacial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223840,Fonoaudiólogo em saúde coletiva,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223845,Fonoaudiólogo em voz,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223905,Terapeuta ocupacional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223910,Ortoptista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,223915,Psicomotricista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,224105,Avaliador físico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,224110,Ludomotricista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,224115,Preparador de atleta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,224120,Preparador físico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,224125,Técnico de desporto individual e coletivo (exceto futebol),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,224130,Técnico de laboratório e fiscalização desportiva,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,224135,Treinador profissional de futebol,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,224140,Profissional de educação física na saúde,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225103,Médico infectologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225105,Médico acupunturista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225106,Médico legista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225109,Médico nefrologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225110,Médico alergista e imunologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225112,Médico neurologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225115,Médico angiologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225118,Médico nutrologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225120,Médico cardiologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225121,Médico oncologista clínico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225122,Médico cancerologista pediátrico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225124,Médico pediatra,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225125,Médico clínico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225127,Médico pneumologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225130,Médico de família e comunidade,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225133,Médico psiquiatra,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225135,Médico dermatologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225136,Médico reumatologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225139,Médico sanitarista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225140,Médico do trabalho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225142,Médico da estratégia de saúde da família,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225145,Médico em medicina de tráfego,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225148,Médico anatomopatologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225150,Médico em medicina intensiva,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225151,Médico anestesiologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225154,Médico antroposófico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225155,Médico endocrinologista e metabologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225160,Médico fisiatra,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225165,Médico gastroenterologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225170,Médico generalista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225175,Médico geneticista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225180,Médico geriatra,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225185,Médico hematologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225195,Médico homeopata,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225203,Médico em cirurgia vascular,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225210,Médico cirurgião cardiovascular,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225215,Médico cirurgião de cabeça e pescoço,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225220,Médico cirurgião do aparelho digestivo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225225,Médico cirurgião geral,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225230,Médico cirurgião pediátrico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225235,Médico cirurgião plástico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225240,Médico cirurgião torácico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225250,Médico ginecologista e obstetra,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225255,Médico mastologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225260,Médico neurocirurgião,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225265,Médico oftalmologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225270,Médico ortopedista e traumatologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225275,Médico otorrinolaringologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225280,Médico coloproctologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225285,Médico urologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225290,Médico cancerologista cirurgíco,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225295,Médico cirurgião da mão,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225305,Médico citopatologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225310,Médico em endoscopia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225315,Médico em medicina nuclear,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225320,Médico em radiologia e diagnóstico por imagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225325,Médico patologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225330,Médico radioterapeuta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225335,Médico patologista clínico / medicina laboratorial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225340,Médico hemoterapeuta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225345,Médico hiperbarista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225350,Médico neurofisiologista clínico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,225355,Médico radiologista intervencionista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,226105,Quiropraxista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,226110,Osteopata,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,226305,Musicoterapeuta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,226310,Arteterapeuta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,226315,Equoterapeuta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,226320,Naturólogo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,231105,Professor de nível superior na educação infantil (quatro a seis anos),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,231110,Professor de nível superior na educação infantil (zero a três anos),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,231205,Professor da  educação de jovens e adultos do ensino fundamental (primeira a quarta série),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,231210,Professor de nível superior do ensino fundamental (primeira a quarta série),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,231305,Professor de ciências exatas e naturais do ensino fundamental,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,231310,Professor de educação artística do ensino fundamental,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
